x1	y1	x2	y2	edge_id	perfusion_status
845.689	1120.265	870.004	1091.799	188	1
1100.7	544.414	1126.201	565.7639999999999	189	1
549.164	237.2139999999999	582.375	255.00599999999997	190	1
776.895	921.594	802.989	899.651	191	1
14.826	862.882	49.816	852.2069999999999	192	1
12.454	330.323	19.571	367.092	193	1
951.844	1199.734	985.648	1183.721	194	1
453.09	471.46899999999994	457.241	436.4789999999999	195	1
776.302	94.88300000000004	813.664	101.99900000000002	196	1
543.233	572.2869999999999	557.466	606.684	197	1
668.367	651.756	703.95	641.674	198	1
930.495	176.12999999999988	946.507	209.3409999999999	199	1
391.413	300.078	391.413	261.53	200	1
432.926	628.034	465.544	614.3939999999999	201	1
547.385	319.05499999999995	559.839	284.6579999999999	202	1
890.76	510.01699999999994	917.448	534.332	203	1
510.616	1015.888	518.325	1052.064	204	1
202.823	568.7289999999999	209.346	535.5179999999999	205	1
155.972	645.233	162.496	608.463	206	1
378.959	1136.277	402.681	1108.404	207	1
916.854	370.058	931.681	400.896	208	1
1087.06	646.419	1097.142	682.002	209	1
775.116	747.237	795.279	721.143	210	1
465.544	614.3939999999999	476.812	579.404	211	1
119.796	938.792	138.181	970.817	212	1
22.536	712.8399999999999	50.409	692.083	213	1
816.629	282.8789999999999	832.641	250.26199999999992	214	1
462.579	786.971	496.975	775.703	215	1
506.464	652.3489999999999	514.174	688.525	216	1
293.559	615.5799999999999	322.026	635.151	217	1
1116.712	187.3979999999999	1134.504	217.6439999999999	218	1
1106.63	835.6009999999999	1130.945	809.507	219	1
889.574	441.8169999999999	910.331	412.164	220	1
1105.444	1145.173	1136.876	1164.1509999999998	221	1
601.352	594.823	633.377	612.6149999999999	222	1
140.553	684.967	154.193	718.1779999999999	223	1
629.225	654.1279999999999	655.913	676.664	224	1
45.665	289.996	72.945	311.93899999999996	225	1
607.283	1187.28	629.819	1198.548	226	1
907.959	985.643	932.274	1005.807	227	1
257.383	610.2429999999999	293.559	615.5799999999999	228	1
880.678	195.10799999999995	909.738	211.71299999999997	229	1
880.085	232.4699999999999	912.703	246.70299999999995	230	1
820.78	521.285	843.316	549.752	231	1
260.349	243.73799999999991	261.535	281.0999999999999	232	1
1011.742	881.8589999999999	1040.802	904.395	233	1
735.974	310.15999999999997	763.255	296.5189999999999	234	1
333.294	620.9169999999999	368.284	612.0219999999999	235	1
863.48	562.2059999999999	880.085	593.637	236	1
110.9	836.194	142.925	821.961	237	1
411.576	211.1199999999999	441.822	190.957	238	1
392.006	241.95899999999995	403.867	209.3409999999999	239	1
1072.233	740.1199999999999	1100.7	764.435	240	1
413.949	941.757	429.961	972.596	241	1
846.282	201.63199999999995	878.899	215.8649999999999	242	1
426.403	101.99900000000002	459.02	116.23199999999996	243	1
1014.115	1049.692	1048.511	1059.181	244	1
793.5	964.886	823.746	982.678	245	1
818.408	1173.047	853.991	1166.523	246	1
703.95	630.9989999999999	716.997	602.5329999999999	247	1
596.608	842.125	630.412	852.8	248	1
951.251	858.137	970.229	828.4849999999999	249	1
1086.467	1057.995	1111.375	1081.717	250	1
298.897	330.323	330.329	346.3359999999999	251	1
427.589	702.165	429.961	672.5129999999999	252	1
733.602	68.78800000000001	765.034	52.77599999999984	253	1
1204.483	395.559	1205.077	361.755	254	1
36.769	218.23699999999997	51.002	250.26199999999992	255	1
845.689	761.47	862.294	792.309	256	1
271.024	376.5809999999999	302.455	390.814	257	1
964.891	967.258	966.671	999.876	258	1
509.429	593.044	526.628	563.9849999999999	259	1
1119.084	1008.772	1132.724	1035.4589999999998	260	1
339.817	392.593	372.435	380.732	261	1
196.299	742.4929999999999	202.23	719.9569999999999	262	1
243.743	49.21799999999985	273.989	65.82299999999987	263	0
496.382	396.15199999999993	530.779	401.4889999999999	264	1
626.853	271.611	650.575	251.448	265	1
429.961	972.596	459.613	982.678	266	1
591.863	915.663	594.829	932.862	267	1
33.804	1147.5449999999998	51.595	1122.637	268	1
532.558	1018.261	534.931	1051.471	269	1
691.496	969.038	718.183	989.201	270	1
237.813	763.8419999999999	244.336	729.4459999999999	271	1
880.678	281.0999999999999	909.738	266.86699999999996	272	1
1037.837	505.866	1061.559	487.481	273	1
875.341	846.8689999999999	894.912	874.7429999999999	274	1
465.544	1019.447	467.916	984.457	275	1
702.764	157.15300000000002	730.637	138.76800000000003	276	1
1151.109	738.934	1167.121	769.18	277	1
742.498	915.663	776.895	921.594	278	1
416.321	781.634	436.484	805.949	279	1
416.321	461.9799999999999	447.752	475.02699999999993	280	1
1030.72	156.55999999999997	1063.338	151.22199999999998	281	1
486.894	438.2579999999999	504.685	465.539	282	1
1198.553	175.53700000000003	1201.518	140.54700000000005	283	1
32.618	1174.233	64.642	1172.453	284	0
974.38	736.5619999999999	986.834	705.131	285	1
106.156	288.80999999999995	134.622	269.2389999999999	286	1
401.494	196.88699999999992	408.611	165.4559999999999	287	1
682.6	1072.821	690.903	1102.474	288	1
835.014	311.93899999999996	840.351	345.74299999999994	289	1
113.272	1024.191	146.483	1016.481	290	1
432.926	628.034	439.45	661.2449999999999	291	1
756.731	438.2579999999999	786.384	422.83899999999994	292	0
784.011	475.02699999999993	805.954	451.8979999999999	293	1
734.195	1168.895	737.754	1203.292	294	1
67.608	171.38599999999997	95.481	170.20000000000005	295	1
214.091	635.151	245.522	643.453	296	1
369.47	108.52299999999993	391.413	83.61500000000001	297	1
662.436	214.0859999999999	692.089	214.67899999999997	298	1
1081.722	1028.342	1106.63	1005.214	299	1
674.89	786.971	698.019	761.47	300	1
871.19	415.722	902.621	404.4539999999999	301	1
734.788	986.829	759.696	968.444	302	1
610.248	130.4659999999999	636.935	111.48800000000006	303	1
874.155	1065.705	906.18	1066.8909999999998	304	1
977.346	1100.695	1006.405	1116.114	305	1
426.996	1051.471	441.229	1076.973	306	1
243.743	1020.633	255.011	989.794	307	1
247.302	238.40099999999995	259.163	208.15499999999997	308	1
497.568	62.85799999999995	528.407	69.38099999999986	309	1
46.258	792.309	62.27	763.8419999999999	310	1
904.993	612.0219999999999	934.053	623.8829999999999	311	1
152.414	228.31899999999996	163.089	197.4799999999999	312	1
268.651	1202.6989999999998	281.105	1172.453	313	1
494.01	986.236	514.174	1012.923	314	1
880.085	593.637	904.993	612.0219999999999	315	1
724.706	861.103	726.486	826.7059999999999	316	1
220.614	775.703	227.731	808.3209999999999	317	1
463.765	78.27700000000004	496.382	73.5329999999999	318	1
571.7	706.91	604.317	700.9789999999999	319	1
257.383	627.4409999999999	285.257	643.453	320	1
518.918	518.3199999999999	542.64	538.4839999999999	321	1
235.441	1060.96	242.557	1085.275	322	1
199.858	903.209	224.766	920.407	323	1
583.561	417.5019999999999	600.759	444.7819999999999	324	1
1006.405	1121.451	1035.464	1136.871	325	1
763.255	1164.1509999999998	775.709	1133.905	326	1
674.89	737.7479999999999	698.019	761.47	327	1
989.8	7.110999999999876	1020.638	8.889999999999873	328	1
153.6	743.679	163.089	775.1099999999999	329	1
613.806	220.01599999999996	645.238	220.01599999999996	330	1
575.258	869.405	594.236	895.499	331	1
539.082	648.198	568.734	657.0939999999999	332	1
380.738	129.87300000000005	384.296	163.67599999999993	333	1
1095.955	102.59199999999989	1099.514	136.39599999999996	334	1
308.386	184.433	339.224	173.75800000000004	335	1
521.29	1012.923	531.965	982.085	336	1
1110.782	26.088999999999945	1138.655	12.448999999999842	337	1
1057.407	228.91199999999992	1078.164	204.0039999999999	338	1
506.464	652.3489999999999	538.489	657.6869999999999	339	1
792.907	959.549	800.617	931.675	340	1
329.142	1116.114	362.353	1120.858	341	1
620.33	777.483	653.541	772.7379999999999	342	1
209.346	535.5179999999999	238.999	547.972	343	1
339.817	25.495999999999867	347.527	56.92699999999991	344	1
563.99	562.2059999999999	595.422	571.101	345	1
775.709	52.18299999999999	779.86	23.71699999999987	346	1
263.314	693.8629999999999	291.78	706.91	347	1
278.733	94.88300000000004	281.698	128.68599999999992	348	1
155.972	645.233	183.845	657.0939999999999	349	1
444.194	714.026	459.613	741.8999999999999	350	1
605.503	1182.535	607.283	1150.511	351	1
141.146	378.3599999999999	175.543	379.54599999999994	352	1
986.241	1005.807	991.579	1036.645	353	1
864.073	9.482999999999947	886.016	31.42599999999993	354	1
296.525	678.443	329.142	680.222	355	1
763.255	1203.885	767.406	1171.267	356	1
17.791	384.8839999999999	19.571	367.092	357	1
372.435	380.732	380.738	349.8939999999999	358	1
418.1	112.0809999999999	424.623	144.106	359	1
1130.352	380.732	1139.841	409.199	360	1
776.895	1100.695	797.652	1125.01	361	1
459.613	741.8999999999999	491.045	748.423	362	1
199.265	467.91099999999994	211.126	497.563	363	1
1069.861	1119.079	1080.536	1089.427	364	1
252.046	349.8939999999999	271.024	376.5809999999999	365	1
222.394	89.54499999999985	227.138	116.23199999999996	366	1
97.26	967.851	106.156	937.013	367	1
476.219	345.74299999999994	507.057	340.405	368	1
642.866	1033.087	652.947	1003.434	369	1
871.783	164.269	880.678	195.10799999999995	370	1
11.268	954.804	40.327	941.757	371	0
896.691	315.49699999999996	925.75	302.44999999999993	372	1
966.671	36.763999999999896	983.869	59.89300000000003	373	1
1157.633	1122.637	1181.948	1106.625	374	1
419.286	755.54	451.904	757.319	375	1
739.533	491.04	761.476	472.0619999999999	376	1
559.839	964.293	586.526	982.678	377	1
275.768	882.452	296.525	906.767	378	1
142.925	821.961	151.228	791.1229999999999	379	1
695.054	1157.034	727.079	1157.627	380	1
111.493	235.43499999999997	140.553	227.726	381	1
734.788	986.829	760.882	1006.4	382	1
895.505	1136.277	895.505	1103.067	383	1
552.129	57.52099999999996	556.873	27.274999999999864	384	1
987.427	1171.86	1018.859	1168.895	385	1
784.604	820.7749999999999	813.071	820.182	386	1
798.838	998.69	823.746	982.678	387	1
451.904	757.319	462.579	786.971	388	1
921.599	136.98900000000003	949.472	149.44299999999998	389	1
393.192	259.75	425.216	255.00599999999997	390	1
648.796	136.39599999999996	680.821	138.76800000000003	391	1
722.334	668.361	751.394	656.5	392	1
877.713	1160.592	906.773	1151.104	393	1
783.418	284.6579999999999	816.629	282.8789999999999	394	1
102.598	9.482999999999947	127.506	15.413999999999987	395	1
603.724	966.072	609.062	938.792	396	1
18.978	1141.022	39.141	1117.893	397	1
84.806	1099.508	103.784	1076.973	398	1
1196.181	42.100999999999885	1203.297	65.82299999999987	399	1
687.937	676.0709999999999	716.404	667.7679999999999	400	1
1025.383	1090.02	1049.698	1068.67	401	1
542.64	1157.627	572.293	1147.5449999999998	402	1
802.989	899.651	816.036	874.1499999999999	403	1
1048.511	1059.181	1059.186	1030.1219999999998	404	1
1138.062	257.37799999999993	1167.714	265.08799999999997	405	1
966.671	343.3699999999999	973.787	374.20899999999995	406	1
119.796	938.792	146.483	943.536	407	1
235.441	367.092	260.349	388.4419999999999	408	1
210.533	516.5409999999999	242.557	513.5759999999999	409	1
162.496	1080.531	191.555	1069.263	410	1
295.339	706.317	303.048	729.4459999999999	411	1
443.601	929.896	453.683	958.956	412	1
575.258	869.405	591.27	842.718	413	1
1154.667	830.857	1186.099	832.636	414	1
425.81	97.25499999999988	438.264	69.97499999999991	415	1
1063.338	151.22199999999998	1075.792	179.68899999999985	416	1
370.063	11.855999999999996	396.75	28.461000000000013	417	1
1134.504	217.6439999999999	1138.655	248.48199999999997	418	1
562.211	1189.652	588.898	1204.4779999999998	419	1
734.195	77.0909999999999	754.359	100.81299999999987	420	1
48.63	914.477	78.876	916.256	421	1
532.558	1018.261	562.804	1010.551	422	1
673.111	165.4559999999999	703.357	158.93200000000002	423	0
69.98	874.7429999999999	97.853	883.6379999999999	424	1
529.0	780.4479999999999	541.454	752.574	425	1
763.255	47.43899999999985	779.86	23.71699999999987	426	1
767.406	1171.267	794.093	1159.406	427	1
380.738	129.87300000000005	405.646	112.0809999999999	428	1
463.765	507.645	484.521	529.588	429	1
526.628	563.9849999999999	542.64	538.4839999999999	430	1
343.376	1200.9199999999998	357.609	1174.233	431	1
482.742	578.8109999999999	509.429	593.044	432	1
574.072	607.2769999999999	587.119	635.151	433	1
514.174	688.525	546.199	686.746	434	1
231.289	99.03399999999988	261.535	91.91699999999992	435	1
638.121	183.83999999999992	668.367	189.77099999999996	436	1
352.864	190.36400000000003	378.959	176.12999999999988	437	1
641.68	703.944	655.913	676.664	438	1
303.641	556.8679999999999	335.073	552.717	439	1
179.101	137.58199999999988	201.044	155.37400000000002	440	1
307.793	130.4659999999999	336.259	131.05899999999997	441	1
104.377	345.149	134.029	353.452	442	1
341.596	326.1719999999999	368.284	341.5909999999999	443	1
205.788	259.1569999999999	211.126	229.505	444	1
529.0	367.68499999999995	553.908	387.256	445	1
59.305	753.1679999999999	69.387	724.701	446	1
526.628	305.41499999999996	536.117	276.356	447	1
436.484	805.949	462.579	789.3439999999999	448	1
561.025	174.35099999999989	578.223	199.852	449	1
845.689	1120.265	867.038	1141.615	450	0
753.173	886.6039999999999	783.418	880.0799999999999	451	1
929.309	335.068	934.646	304.8219999999999	452	1
280.512	743.086	304.827	759.6909999999999	453	1
362.353	1120.858	377.179	1094.764	454	1
609.655	1001.655	636.935	988.015	455	1
505.871	730.632	537.303	734.1899999999999	456	1
1133.318	960.142	1143.992	988.608	457	1
930.495	176.12999999999988	950.658	154.18799999999987	458	1
645.238	220.01599999999996	654.134	248.48199999999997	459	1
654.134	926.931	676.669	945.909	460	1
455.462	225.9469999999999	486.301	221.202	461	1
150.635	1183.128	171.984	1164.744	462	1
819.001	186.80499999999984	843.316	202.2249999999999	463	1
1178.389	871.7769999999999	1190.843	899.058	464	1
134.622	312.5319999999999	155.972	289.996	465	1
149.448	53.368999999999915	151.228	85.394	466	1
190.369	96.06899999999996	199.265	67.00900000000001	467	1
816.629	282.8789999999999	825.525	311.93899999999996	468	1
931.681	400.896	961.926	396.15199999999993	469	1
1092.397	1172.453	1105.444	1145.173	470	1
1157.039	797.646	1167.121	769.18	471	1
1176.61	488.074	1206.263	480.958	472	1
606.69	639.3019999999999	633.377	625.069	473	1
135.215	187.3979999999999	163.089	197.4799999999999	474	1
725.299	760.2839999999999	738.347	786.3779999999999	475	1
51.595	1122.637	81.841	1117.3	476	1
574.072	607.2769999999999	601.352	594.823	477	1
823.746	471.46899999999994	847.468	451.3049999999999	478	1
373.621	48.031999999999925	399.122	35.577999999999975	479	1
1092.397	1172.453	1111.968	1194.989	480	1
559.839	284.6579999999999	589.491	279.3209999999999	481	1
654.134	248.48199999999997	683.193	250.8549999999999	482	1
310.758	1066.8909999999998	331.515	1086.461	483	1
496.382	478.5859999999999	518.325	496.9699999999999	484	1
158.344	284.6579999999999	189.183	282.28599999999994	485	1
385.482	510.01699999999994	412.169	499.342	486	1
727.672	600.7539999999999	755.545	598.382	487	1
765.627	658.8729999999999	790.535	672.5129999999999	488	1
196.892	425.804	225.952	418.0949999999999	489	1
206.381	606.0909999999999	214.091	635.151	490	1
222.394	12.448999999999842	247.302	11.26299999999992	491	1
470.288	699.7929999999999	499.348	707.5029999999999	492	1
1163.563	1205.664	1168.307	1177.791	493	1
201.044	1046.727	217.056	1069.856	494	1
328.549	232.4699999999999	355.83	244.3309999999999	495	1
961.333	84.80099999999993	974.973	110.30199999999992	496	1
675.483	726.48	706.915	725.887	497	1
245.522	647.6049999999999	262.721	671.92	498	1
246.116	504.087	275.768	508.8309999999999	499	1
672.518	1136.871	682.6	1108.9969999999998	500	0
326.177	1133.312	345.155	1156.441	501	1
545.606	199.2589999999999	561.025	174.35099999999989	502	1
848.654	970.224	856.363	941.757	503	1
444.194	714.026	470.288	699.7929999999999	504	1
42.7	387.256	72.945	391.4069999999999	505	1
332.108	724.701	335.073	694.4559999999999	506	1
412.762	393.1859999999999	443.008	392.593	507	1
540.268	235.43499999999997	551.536	208.15499999999997	508	1
138.181	970.817	146.483	943.536	509	1
272.803	298.89199999999994	301.269	307.19399999999996	510	1
362.946	832.636	391.413	833.8219999999999	511	1
492.231	797.0529999999999	520.104	804.7629999999999	512	1
15.419	659.4659999999999	43.886	665.9889999999999	513	1
206.974	343.3699999999999	226.545	367.092	514	1
607.283	769.7729999999999	607.283	738.934	515	1
186.218	589.486	202.823	568.7289999999999	516	1
235.441	966.665	250.86	987.422	517	1
68.794	339.21899999999994	93.702	355.82399999999996	518	1
738.94	928.71	756.138	953.025	519	1
578.223	1153.476	607.283	1150.511	520	1
158.344	791.1229999999999	172.577	816.624	521	1
808.326	639.895	824.932	663.024	522	1
996.323	278.72799999999995	1011.742	303.0429999999999	523	1
916.854	1188.466	919.82	1164.1509999999998	524	1
1141.62	488.074	1168.307	476.8059999999999	525	1
368.284	341.5909999999999	386.075	317.27599999999995	526	1
823.746	982.678	843.316	1005.214	527	1
58.119	249.669	65.828	221.202	528	1
331.515	1086.461	355.237	1081.717	529	1
668.367	276.356	683.193	250.8549999999999	530	1
281.105	1172.453	310.758	1167.7089999999998	531	1
819.594	176.72299999999996	838.572	153.00099999999998	532	1
191.555	104.96399999999994	215.87	121.56999999999994	533	1
1101.886	71.7539999999999	1107.816	100.81299999999987	534	1
800.617	587.707	814.257	613.208	535	1
386.075	456.0499999999999	408.018	436.4789999999999	536	1
1155.853	1092.3919999999998	1157.633	1122.637	537	1
228.917	842.718	238.999	815.4379999999999	538	1
466.73	479.179	496.382	478.5859999999999	539	1
77.096	422.83899999999994	103.784	411.5709999999999	540	1
67.608	171.38599999999997	89.55	191.54999999999995	541	1
558.653	816.031	580.002	835.0079999999999	542	1
692.089	1102.474	707.508	1127.382	543	1
1074.013	271.611	1094.176	291.775	544	1
231.882	160.11799999999994	236.034	189.1769999999999	545	1
369.47	415.1289999999999	370.063	444.189	546	1
71.759	1074.007	84.806	1099.508	547	1
583.561	329.7299999999999	592.456	303.63599999999997	548	1
951.251	209.3409999999999	964.298	234.842	549	1
856.363	941.757	886.609	940.571	550	1
1178.982	1014.109	1188.471	1041.39	551	1
217.056	654.1279999999999	245.522	647.6049999999999	552	1
484.521	249.669	486.301	221.202	553	1
630.412	852.8	644.645	877.708	554	1
848.654	970.224	862.294	995.725	555	1
425.216	255.00599999999997	435.891	281.693	556	1
568.734	657.0939999999999	587.119	635.151	557	1
378.959	176.12999999999988	401.494	196.88699999999992	558	1
734.195	1168.895	763.255	1164.1509999999998	559	1
1133.318	960.142	1162.377	955.397	560	1
920.413	1031.9009999999998	932.274	1005.807	561	1
958.368	1139.836	982.683	1126.196	562	1
989.8	7.110999999999876	1001.661	33.20499999999993	563	1
1143.992	988.608	1169.494	976.747	564	1
95.481	1045.541	113.272	1024.191	565	1
547.385	787.564	571.7	771.5519999999999	566	1
694.461	600.161	716.997	602.5329999999999	567	1
542.64	1100.101	571.107	1101.288	568	1
704.543	327.35799999999995	720.555	348.70799999999997	569	1
990.393	372.4299999999999	1007.591	351.0799999999999	570	1
630.412	905.581	653.541	923.373	571	1
727.672	600.7539999999999	747.242	579.404	572	1
96.667	1012.923	103.784	985.05	573	1
164.868	310.75299999999993	192.741	303.63599999999997	574	1
501.127	773.3309999999999	529.0	780.4479999999999	575	1
730.044	213.4929999999999	754.952	199.2589999999999	576	1
507.057	1180.756	536.117	1184.908	577	1
408.018	436.4789999999999	438.264	435.2929999999999	578	1
631.005	96.06899999999996	634.563	68.78800000000001	579	1
943.542	8.889999999999873	969.636	10.076999999999998	580	1
1042.581	928.71	1069.861	926.338	581	1
443.601	883.045	459.613	906.767	582	1
849.247	450.712	869.411	431.14199999999994	583	1
40.92	308.97299999999996	67.015	316.683	584	1
401.494	35.577999999999975	403.274	64.04399999999987	585	1
558.653	384.29099999999994	587.119	378.953	586	1
143.518	871.7769999999999	169.019	884.231	587	1
484.521	249.669	510.023	262.12299999999993	588	1
1031.313	983.864	1032.499	1013.516	589	1
1075.199	251.448	1104.851	249.07499999999993	590	1
221.207	269.2389999999999	246.709	281.0999999999999	591	1
382.517	1172.453	392.006	1199.1409999999998	592	1
333.294	659.4659999999999	361.167	665.9889999999999	593	1
583.561	417.5019999999999	590.084	389.62799999999993	594	1
235.441	1060.96	247.895	1036.052	595	1
301.862	1196.769	314.909	1172.453	596	1
345.155	400.896	369.47	415.1289999999999	597	1
561.025	174.35099999999989	562.804	149.44299999999998	598	1
720.555	348.70799999999997	749.615	348.70799999999997	599	1
733.602	272.7969999999999	744.87	247.2959999999999	600	1
846.282	253.227	871.783	246.70299999999995	601	1
1032.499	1013.516	1058.593	1024.191	602	1
536.117	1184.908	542.64	1157.627	603	1
641.086	638.709	663.029	651.756	604	1
727.079	1157.627	729.451	1129.161	605	1
983.276	1060.96	986.241	1088.8339999999998	606	1
185.624	715.212	186.811	740.713	607	1
429.961	972.596	453.683	958.956	608	1
414.542	904.988	423.437	878.3009999999999	609	1
889.574	47.43899999999985	901.435	71.16100000000006	610	1
364.132	236.0279999999999	392.006	241.95899999999995	611	1
368.284	612.0219999999999	373.621	639.3019999999999	612	1
1011.149	523.064	1030.72	506.45899999999995	613	1
1016.487	736.5619999999999	1026.569	762.656	614	1
904.993	612.0219999999999	907.366	639.3019999999999	615	1
915.075	1188.466	919.82	1164.1509999999998	616	1
1146.958	431.14199999999994	1165.342	451.3049999999999	617	1
107.935	869.405	110.9	840.939	618	1
463.765	507.645	466.73	479.179	619	1
1061.559	11.26299999999992	1087.06	5.9249999999999545	620	1
837.979	578.8109999999999	856.363	601.347	621	1
267.465	281.0999999999999	294.153	272.7969999999999	622	1
551.536	208.15499999999997	578.223	199.852	623	1
587.119	374.8019999999999	608.469	357.01	624	1
114.459	719.9569999999999	116.238	692.083	625	1
42.7	1072.821	71.759	1074.007	626	1
141.146	378.3599999999999	149.448	404.4539999999999	627	1
702.764	564.578	727.079	554.496	628	1
1043.767	1128.568	1069.861	1119.079	629	1
171.984	1164.744	199.265	1171.267	630	1
626.853	271.611	654.134	278.135	631	1
902.621	571.101	909.738	544.414	632	0
563.397	701.5719999999999	577.037	677.257	633	1
767.999	499.93499999999995	781.639	475.6199999999999	634	1
1143.992	1164.1509999999998	1168.307	1177.791	635	1
273.989	65.82299999999987	276.361	94.28999999999996	636	1
354.051	558.6469999999999	355.237	587.1139999999999	637	1
391.413	833.8219999999999	410.983	847.462	638	1
517.139	173.16499999999996	527.221	196.88699999999992	639	1
919.82	885.4179999999999	944.728	874.1499999999999	640	1
248.488	429.9559999999999	278.14	429.36299999999994	641	1
447.159	279.3209999999999	453.683	252.6339999999999	642	1
574.665	457.8289999999999	589.491	481.55099999999993	643	1
1082.315	329.7299999999999	1084.687	357.6039999999999	644	1
465.544	541.449	474.44	567.5429999999999	645	1
394.971	477.4	412.169	499.342	646	1
443.601	929.896	459.613	906.767	647	1
1117.898	351.0799999999999	1117.898	323.79999999999995	648	1
23.129	1096.543	39.141	1117.893	649	1
71.759	1074.007	96.074	1060.96	650	1
530.779	401.4889999999999	553.908	387.256	651	1
794.093	1159.406	818.408	1148.732	652	1
636.935	111.48800000000006	648.796	136.39599999999996	653	1
360.574	694.4559999999999	361.167	665.9889999999999	654	1
1080.536	1089.427	1109.002	1087.647	655	1
959.554	498.7489999999999	970.229	473.8409999999999	656	1
926.343	1044.948	947.1	1025.97	657	1
763.848	177.31600000000003	790.535	170.20000000000005	658	1
924.564	244.3309999999999	947.693	259.1569999999999	659	1
240.778	1198.548	268.651	1202.6989999999998	660	1
314.909	1172.453	342.783	1169.4879999999998	661	1
1153.481	215.8649999999999	1156.446	243.73799999999991	662	1
862.294	390.2209999999999	871.19	415.722	663	1
39.141	211.1199999999999	43.293	183.83999999999992	664	0
386.668	936.42	413.949	941.757	665	1
464.951	792.9019999999999	492.231	797.0529999999999	666	1
138.774	739.5269999999999	154.193	718.1779999999999	667	1
630.412	852.8	642.866	829.6709999999999	668	1
1187.285	118.01199999999994	1201.518	140.54700000000005	669	1
554.501	94.28999999999996	556.873	65.82299999999987	670	1
598.387	550.938	626.853	548.5649999999999	671	1
680.228	306.601	688.53	281.0999999999999	672	1
1194.995	311.93899999999996	1203.297	336.2539999999999	673	1
514.767	464.94499999999994	531.965	443.00299999999993	674	1
273.989	65.82299999999987	300.676	59.299999999999955	675	1
1126.794	933.455	1133.318	960.142	676	1
312.537	604.3119999999999	333.294	620.9169999999999	677	1
552.722	538.4839999999999	563.99	562.2059999999999	678	1
852.212	306.0079999999999	880.085	303.63599999999997	679	1
402.681	1108.404	426.996	1097.136	680	1
762.662	1014.702	786.977	1003.434	681	1
795.872	1031.9009999999998	820.187	1043.169	682	1
277.547	550.3449999999999	303.641	556.8679999999999	683	1
387.261	909.733	414.542	904.988	684	1
947.693	259.1569999999999	948.879	286.438	685	1
456.055	249.07499999999993	484.521	249.669	686	1
986.834	201.0379999999999	988.613	172.5719999999999	687	1
301.269	307.19399999999996	326.77	299.4849999999999	688	1
875.934	159.52499999999986	901.435	168.42100000000005	689	1
1118.491	477.99299999999994	1141.62	488.074	690	1
1164.156	91.91699999999992	1170.68	117.41799999999988	691	1
206.974	398.524	225.952	418.0949999999999	692	1
408.611	388.4419999999999	414.542	361.755	693	1
495.789	210.52699999999993	522.477	216.45799999999997	694	1
720.555	1090.02	738.347	1104.846	695	1
614.992	804.17	620.33	777.483	696	1
86.585	311.93899999999996	100.225	288.80999999999995	697	1
272.803	187.3979999999999	296.525	174.35099999999989	698	1
295.339	222.38799999999992	304.827	198.073	699	1
345.155	127.5	370.063	117.41799999999988	700	1
491.045	748.423	501.127	773.3309999999999	701	1
738.347	37.35699999999997	763.255	47.43899999999985	702	1
782.825	310.15999999999997	807.14	316.0899999999999	703	1
1011.742	383.1049999999999	1019.452	367.68499999999995	704	1
738.94	791.7159999999999	765.034	784.5989999999999	705	1
950.658	154.18799999999987	976.752	147.0709999999999	706	1
1033.685	620.324	1037.244	594.2299999999999	707	1
1203.297	336.2539999999999	1205.077	361.755	708	1
499.348	417.5019999999999	526.628	421.6529999999999	709	1
1143.992	1164.1509999999998	1145.772	1136.871	710	1
322.026	635.151	333.294	659.4659999999999	711	1
603.724	679.036	614.992	654.7209999999999	712	1
428.182	231.284	453.683	222.981	713	1
1112.561	162.49	1138.062	154.18799999999987	714	1
587.119	986.236	609.655	1001.655	715	1
793.5	51.58999999999992	808.919	29.05399999999986	716	1
986.834	705.131	1005.219	724.701	717	1
443.601	883.045	448.345	856.951	718	1
429.368	167.2349999999999	441.822	190.957	719	1
563.397	998.69	587.119	986.236	720	1
553.315	61.07899999999995	577.63	50.99699999999984	721	1
25.501	912.698	37.362	890.1619999999999	722	1
521.884	804.17	532.558	827.8919999999999	723	1
408.018	436.4789999999999	416.321	461.9799999999999	724	1
164.275	327.9509999999999	190.369	334.4749999999999	725	1
592.456	775.1099999999999	598.98	801.2049999999999	726	1
478.591	1199.734	501.72	1186.094	727	1
546.199	679.036	569.327	665.396	728	1
900.249	797.646	915.668	776.2959999999999	729	1
891.946	738.934	919.227	742.4929999999999	730	1
1171.273	17.786000000000058	1198.553	17.786000000000058	731	1
143.518	132.2449999999999	157.158	110.89499999999998	732	1
516.546	162.49	524.256	136.98900000000003	733	1
597.794	481.55099999999993	611.434	501.121	734	1
265.093	243.145	284.071	222.38799999999992	735	1
405.053	657.6869999999999	429.961	665.396	736	1
85.399	45.659999999999854	110.9	46.25299999999993	737	1
134.622	312.5319999999999	155.379	330.323	738	1
554.501	94.28999999999996	580.002	101.40599999999996	739	1
617.364	1040.203	642.866	1033.087	740	1
70.573	950.653	86.585	929.896	741	0
791.128	1132.719	794.093	1159.406	742	1
817.222	615.5799999999999	843.909	619.731	743	1
966.671	36.763999999999896	969.636	10.076999999999998	744	1
1173.052	247.2959999999999	1176.017	220.60899999999992	745	1
492.824	46.25299999999993	515.953	34.39200000000005	746	1
721.148	730.039	732.416	753.761	747	1
1146.958	909.733	1170.68	921.001	748	1
185.031	941.164	209.94	932.862	749	1
528.407	69.38099999999986	553.315	61.07899999999995	750	1
